fpath,gender,masterCategory,baseColour,subCategory,articleType,labels,id,season,usage,fname
training_img/3634.jpg,Men,Footwear,Blue,Sandal,Other,Men;Footwear;Sandal;Sandals;Blue;Winter;Casual,,,,
training_img/50869.jpg,Women,Apparel,Red,Saree,Other,Women;Apparel;Saree;Sarees;Red;Fall;Ethnic,,,,
training_img/4039.jpg,Unisex,Accessories,Blue,Headwear,Other,Unisex;Accessories;Headwear;Caps;Blue;Summer;Sports,,,,
training_img/28306.jpg,Men,Accessories,Green,Eyewear,Other,Men;Accessories;Eyewear;Sunglasses;Green;Winter;Casual,,,,
training_img/24630.jpg,Women,Footwear,Blue,Flip Flops,Other,Women;Footwear;Flip Flops;Flip Flops;Blue;Fall;Casual,,,,
training_img/16324.jpg,Men,Apparel,Navy Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Navy Blue;Fall;Casual,,,,
training_img/25017.jpg,Women,Footwear,Black,Shoes,Other,Women;Footwear;Shoes;Heels;Black;Fall;Formal,,,,
training_img/45308.jpg,Men,Accessories,Black,Belts,Other,Men;Accessories;Belts;Belts;Black;Summer;Formal,,,,
training_img/33024.jpg,Women,Apparel,White,Topwear,Other,Women;Apparel;Topwear;Kurtas;White;Summer;Ethnic,,,,
training_img/47304.jpg,Women,Accessories,Green,Bags,Other,Women;Accessories;Bags;Clutches;Green;Summer;Casual,,,,
training_img/19108.jpg,Men,Apparel,Beige,Topwear,Other,Men;Apparel;Topwear;Tshirts;Beige;Summer;Casual,,,,
training_img/28036.jpg,Men,Apparel,Blue,Innerwear,Other,Men;Apparel;Innerwear;Briefs;Blue;Summer;Casual,,,,
training_img/24480.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Black;Winter;Formal,,,,
training_img/47504.jpg,Men,Apparel,Grey Melange,Innerwear,Other,Men;Apparel;Innerwear;Innerwear Vests;Grey Melange;Summer;Casual,,,,
training_img/32467.jpg,Men,Apparel,White,Topwear,Other,Men;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/14076.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Winter;Casual,,,,
training_img/7689.jpg,Men,Apparel,Black,Topwear,Other,Men;Apparel;Topwear;Tshirts;Black;Fall;Sports,,,,
training_img/57498.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Formal,,,,
training_img/11136.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/21539.jpg,Women,Accessories,Black,Bags,Other,Women;Accessories;Bags;Handbags;Black;Winter;Casual,,,,
training_img/10154.jpg,Men,Footwear,Brown,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Brown;Fall;Casual,,,,
training_img/31320.jpg,Women,Apparel,Off White,Topwear,Other,Women;Apparel;Topwear;Kurtas;Off White;Summer;Ethnic,,,,
training_img/8326.jpg,Boys,Apparel,Green,Topwear,Other,Boys;Apparel;Topwear;Tshirts;Green;Fall;Casual,,,,
training_img/22746.jpg,Women,Apparel,Red,Topwear,Other,Women;Apparel;Topwear;Kurtas;Red;Fall;Ethnic,,,,
training_img/37307.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/23684.jpg,Men,Accessories,Brown,Wallets,Other,Men;Accessories;Wallets;Wallets;Brown;Fall;Casual,,,,
training_img/3549.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;White;Winter;Casual,,,,
training_img/48489.jpg,Women,Apparel,Peach,Topwear,Other,Women;Apparel;Topwear;Tops;Peach;Summer;Casual,,,,
training_img/45396.jpg,Women,Footwear,Black,Shoes,Other,Women;Footwear;Shoes;Flats;Black;Winter;Casual,,,,
training_img/19413.jpg,Unisex,Accessories,Blue,Bags,Other,Unisex;Accessories;Bags;Backpacks;Blue;Summer;Casual,,,,
training_img/53808.jpg,Women,Apparel,Cream,Topwear,Other,Women;Apparel;Topwear;Kurtas;Cream;Fall;Ethnic,,,,
training_img/56363.jpg,Men,Personal Care,Blue,Fragrance,Other,Men;Personal Care;Fragrance;Perfume and Body Mist;Blue;Spring;Casual,,,,
training_img/26653.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;White;Summer;Casual,,,,
training_img/18580.jpg,Men,Accessories,White,Socks,Other,Men;Accessories;Socks;Socks;White;Summer;Sports,,,,
training_img/29907.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/26877.jpg,Women,Apparel,Pink,Topwear,Other,Women;Apparel;Topwear;Tops;Pink;Summer;Casual,,,,
training_img/51892.jpg,Women,Accessories,Mushroom Brown,Wallets,Other,Women;Accessories;Wallets;Wallets;Mushroom Brown;Summer;Casual,,,,
training_img/35874.jpg,Boys,Apparel,Grey,Topwear,Other,Boys;Apparel;Topwear;Tshirts;Grey;Summer;Casual,,,,
training_img/49822.jpg,Women,Footwear,Purple,Flip Flops,Other,Women;Footwear;Flip Flops;Flip Flops;Purple;Winter;Casual,,,,
training_img/22569.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Summer;Casual,,,,
training_img/21637.jpg,Women,Apparel,White,Innerwear,Other,Women;Apparel;Innerwear;Bra;White;Summer;Casual,,,,
training_img/22356.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Fall;Casual,,,,
training_img/23643.jpg,Men,Apparel,Grey,Topwear,Other,Men;Apparel;Topwear;Tshirts;Grey;Spring;Casual,,,,
training_img/18803.jpg,Men,Accessories,Brown,Belts,Other,Men;Accessories;Belts;Belts;Brown;Summer;Casual,,,,
training_img/38239.jpg,Men,Accessories,Brown,Eyewear,Other,Men;Accessories;Eyewear;Sunglasses;Brown;Winter;Casual,,,,
training_img/44770.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/12881.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Fall;Casual,,,,
training_img/3292.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/33267.jpg,Girls,Apparel,Blue,Bottomwear,Shorts,Girls;Apparel;Bottomwear;Shorts;Blue;Summer;Casual,,,,
training_img/35902.jpg,Women,Accessories,Navy Blue,Bags,Other,Women;Accessories;Bags;Handbags;Navy Blue;Summer;Casual,,,,
training_img/10281.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Black;Fall;Formal,,,,
training_img/20041.jpg,Women,Accessories,Grey,Bags,Other,Women;Accessories;Bags;Handbags;Grey;Fall;Casual,,,,
training_img/20194.jpg,Men,Apparel,White,Topwear,Sweatshirts,Men;Apparel;Topwear;Sweatshirts;White;Fall;Casual,,,,
training_img/28999.jpg,Men,Apparel,Red,Topwear,Other,Men;Apparel;Topwear;Tshirts;Red;Summer;Casual,,,,
training_img/36440.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Black;Spring;Sports,,,,
training_img/18007.jpg,Unisex,Accessories,Black,Bags,Other,Unisex;Accessories;Bags;Backpacks;Black;Fall;Casual,,,,
training_img/23591.jpg,Women,Personal Care,Lavender,Fragrance,Other,Women;Personal Care;Fragrance;Fragrance Gift Set;Lavender;Spring;Casual,,,,
training_img/34441.jpg,Women,Apparel,Yellow,Topwear,Other,Women;Apparel;Topwear;Tshirts;Yellow;Summer;Casual,,,,
training_img/8472.jpg,Women,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Women;Apparel;Topwear;Shirts;Blue;Fall;Casual,,,,
training_img/6344.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/50229.jpg,Women,Accessories,Black,Belts,Other,Women;Accessories;Belts;Belts;Black;Summer;Casual,,,,
training_img/58905.jpg,Men,Accessories,Maroon,Ties,Other,Men;Accessories;Ties;Ties;Maroon;Summer;Casual,,,,
training_img/21931.jpg,Women,Apparel,Blue,Topwear,Other,Women;Apparel;Topwear;Kurtas;Blue;Fall;Ethnic,,,,
training_img/5233.jpg,Men,Apparel,Yellow,Topwear,Other,Men;Apparel;Topwear;Tshirts;Yellow;Summer;Casual,,,,
training_img/28152.jpg,Men,Apparel,Grey Melange,Innerwear,Other,Men;Apparel;Innerwear;Innerwear Vests;Grey Melange;Fall;Casual,,,,
training_img/59329.jpg,Unisex,Footwear,Black,Shoes,Other,Unisex;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/44656.jpg,Women,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Women;Apparel;Topwear;Shirts;Blue;Winter;Casual,,,,
training_img/9380.jpg,Men,Footwear,Green,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Green;Fall;Sports,,,,
training_img/31314.jpg,Women,Apparel,Red,Topwear,Other,Women;Apparel;Topwear;Kurtas;Red;Summer;Ethnic,,,,
training_img/2387.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Winter;Casual,,,,
training_img/39520.jpg,Unisex,Accessories,Black,Bags,Other,Unisex;Accessories;Bags;Messenger Bag;Black;Summer;Casual,,,,
training_img/21905.jpg,Women,Apparel,Black,Topwear,Other,Women;Apparel;Topwear;Kurtas;Black;Fall;Ethnic,,,,
training_img/7292.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Fall;Casual,,,,
training_img/38735.jpg,Unisex,Accessories,Black,Accessories,Other,Unisex;Accessories;Accessories;Messenger Bag;Black;Fall;Casual,,,,
training_img/3561.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Winter;Casual,,,,
training_img/8665.jpg,Unisex,Accessories,Brown,Eyewear,Other,Unisex;Accessories;Eyewear;Sunglasses;Brown;Winter;Casual,,,,
training_img/17112.jpg,Women,Accessories,Grey,Bags,Other,Women;Accessories;Bags;Clutches;Grey;Winter;Casual,,,,
training_img/32273.jpg,Women,Apparel,Green,Topwear,Other,Women;Apparel;Topwear;Kurtas;Green;Summer;Ethnic,,,,
training_img/2094.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Winter;Casual,,,,
training_img/24080.jpg,Women,Footwear,Beige,Shoes,Other,Women;Footwear;Shoes;Heels;Beige;Winter;Casual,,,,
training_img/19149.jpg,Men,Apparel,White,Topwear,Other,Men;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/51428.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Summer;Casual,,,,
training_img/51915.jpg,Women,Accessories,Blue,Bags,Other,Women;Accessories;Bags;Handbags;Blue;Summer;Casual,,,,
training_img/25253.jpg,Women,Accessories,Orange,Bags,Other,Women;Accessories;Bags;Handbags;Orange;Summer;Casual,,,,
training_img/56985.jpg,Women,Footwear,Brown,Shoes,Other,Women;Footwear;Shoes;Heels;Brown;Winter;Casual,,,,
training_img/46892.jpg,Men,Apparel,Blue,Bottomwear,Jeans,Men;Apparel;Bottomwear;Jeans;Blue;Summer;Casual,,,,
training_img/28028.jpg,Men,Apparel,Blue,Innerwear,Other,Men;Apparel;Innerwear;Briefs;Blue;Summer;Casual,,,,
training_img/23554.jpg,Men,Personal Care,Silver,Fragrance,Other,Men;Personal Care;Fragrance;Perfume and Body Mist;Silver;Spring;Casual,,,,
training_img/45897.jpg,Women,Accessories,Black,Watches,Other,Women;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/29133.jpg,Women,Accessories,Brown,Eyewear,Other,Women;Accessories;Eyewear;Sunglasses;Brown;Winter;Casual,,,,
training_img/7518.jpg,Unisex,Accessories,Navy Blue,Bags,Other,Unisex;Accessories;Bags;Duffel Bag;Navy Blue;Summer;Sports,,,,
training_img/59457.jpg,Women,Accessories,Silver,Jewellery,Other,Women;Accessories;Jewellery;Ring;Silver;Summer;Casual,,,,
training_img/22758.jpg,Women,Apparel,Blue,Topwear,Other,Women;Apparel;Topwear;Kurtas;Blue;Fall;Ethnic,,,,
training_img/23540.jpg,Men,Apparel,Black,Topwear,Sweatshirts,Men;Apparel;Topwear;Sweatshirts;Black;Fall;Casual,,,,
training_img/20837.jpg,Men,Footwear,Olive,Sandal,Other,Men;Footwear;Sandal;Sandals;Olive;Spring;Casual,,,,
training_img/14859.jpg,Women,Accessories,Black,Wallets,Other,Women;Accessories;Wallets;Wallets;Black;Summer;Casual,,,,
training_img/17082.jpg,Women,Accessories,Red,Wallets,Other,Women;Accessories;Wallets;Wallets;Red;Winter;Casual,,,,
training_img/32374.jpg,Women,Accessories,White,Watches,Other,Women;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/27742.jpg,Women,Accessories,Brown,Bags,Other,Women;Accessories;Bags;Handbags;Brown;Winter;Casual,,,,
training_img/56252.jpg,Men,Apparel,Green,Loungewear and Nightwear,Other,Men;Apparel;Loungewear and Nightwear;Night suits;Green;Summer;Casual,,,,
training_img/35047.jpg,Women,Apparel,Black,Topwear,Other,Women;Apparel;Topwear;Kurtas;Black;Summer;Ethnic,,,,
training_img/31549.jpg,Men,Apparel,White,Topwear,Other,Men;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/45424.jpg,Women,Footwear,White,Shoes,Other,Women;Footwear;Shoes;Flats;White;Winter;Casual,,,,
training_img/19556.jpg,Women,Apparel,White,Topwear,Other,Women;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/43367.jpg,Women,Footwear,Black,Shoes,Other,Women;Footwear;Shoes;Flats;Black;Summer;Casual,,,,
training_img/58893.jpg,Men,Accessories,Grey,Ties,Other,Men;Accessories;Ties;Ties;Grey;Summer;Casual,,,,
training_img/1623.jpg,Unisex,Accessories,Red,Bags,Other,Unisex;Accessories;Bags;Backpacks;Red;Summer;Casual,,,,
training_img/13758.jpg,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Green;Fall;Formal,,,,
training_img/54182.jpg,Women,Accessories,Green,Bags,Other,Women;Accessories;Bags;Handbags;Green;Summer;Casual,,,,
training_img/29760.jpg,Men,Accessories,Brown,Watches,Other,Men;Accessories;Watches;Watches;Brown;Winter;Casual,,,,
training_img/31322.jpg,Women,Apparel,Blue,Topwear,Other,Women;Apparel;Topwear;Kurtas;Blue;Summer;Ethnic,,,,
training_img/33424.jpg,Women,Accessories,Purple,Bags,Other,Women;Accessories;Bags;Handbags;Purple;Summer;Casual,,,,
training_img/50039.jpg,Women,Apparel,Nude,Innerwear,Other,Women;Apparel;Innerwear;Bra;Nude;Winter;Casual,,,,
training_img/44231.jpg,Men,Footwear,Blue,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Blue;Summer;Sports,,,,
training_img/56916.jpg,Women,Footwear,Beige,Shoes,Other,Women;Footwear;Shoes;Heels;Beige;Winter;Casual,,,,
training_img/59718.jpg,Women,Apparel,White,Innerwear,Other,Women;Apparel;Innerwear;Bra;White;Summer;Casual,,,,
training_img/41385.jpg,Women,Apparel,Green,Topwear,"Shirts, TShirts & Tops",Women;Apparel;Topwear;Shirts;Green;Summer;Casual,,,,
training_img/50758.jpg,Men,Footwear,Khaki,Sandal,Other,Men;Footwear;Sandal;Sandals;Khaki;Winter;Casual,,,,
training_img/57917.jpg,Men,Accessories,White,Socks,Other,Men;Accessories;Socks;Socks;White;Summer;Casual,,,,
training_img/5622.jpg,Women,Footwear,Yellow,Flip Flops,Other,Women;Footwear;Flip Flops;Flip Flops;Yellow;Summer;Casual,,,,
training_img/29785.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/24948.jpg,Women,Apparel,Black,Topwear,Other,Women;Apparel;Topwear;Tshirts;Black;Summer;Casual,,,,
training_img/45257.jpg,Men,Accessories,White,Watches,Other,Men;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/17127.jpg,Women,Accessories,Green,Bags,Other,Women;Accessories;Bags;Handbags;Green;Winter;Casual,,,,
training_img/51802.jpg,Women,Apparel,Navy Blue,Loungewear and Nightwear,Other,Women;Apparel;Loungewear and Nightwear;Nightdress;Navy Blue;Summer;Casual,,,,
training_img/54622.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/13769.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Fall;Formal,,,,
training_img/7446.jpg,Men,Apparel,Yellow,Topwear,Other,Men;Apparel;Topwear;Tshirts;Yellow;Summer;Casual,,,,
training_img/29119.jpg,Unisex,Accessories,Black,Socks,Other,Unisex;Accessories;Socks;Socks;Black;Summer;Casual,,,,
training_img/10300.jpg,Men,Footwear,Brown,Sandal,Other,Men;Footwear;Sandal;Sandals;Brown;Summer;Casual,,,,
training_img/35234.jpg,Men,Footwear,Brown,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Brown;Fall;Formal,,,,
training_img/38052.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/26263.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/39205.jpg,Women,Footwear,Gold,Shoes,Other,Women;Footwear;Shoes;Heels;Gold;Winter;Casual,,,,
training_img/47017.jpg,Women,Apparel,Red,Topwear,Other,Women;Apparel;Topwear;Kurtas;Red;Summer;Ethnic,,,,
training_img/7367.jpg,Men,Footwear,Brown,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Brown;Winter;Casual,,,,
training_img/38489.jpg,Women,Accessories,Yellow,Belts,Other,Women;Accessories;Belts;Belts;Yellow;Summer;Casual,,,,
training_img/34853.jpg,Unisex,Footwear,Black,Shoes,Other,Unisex;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/10016.jpg,Women,Apparel,Pink,Dress,Skirts & Dresses,Women;Apparel;Dress;Dresses;Pink;Summer;Casual,,,,
training_img/25935.jpg,Women,Accessories,Peach,Scarves,Other,Women;Accessories;Scarves;Scarves;Peach;Summer;Casual,,,,
training_img/13973.jpg,Men,Footwear,Green,Sandal,Other,Men;Footwear;Sandal;Sandals;Green;Fall;Casual,,,,
training_img/26627.jpg,Men,Footwear,Blue,Sandal,Other,Men;Footwear;Sandal;Sandals;Blue;Summer;Casual,,,,
training_img/26319.jpg,Men,Apparel,Grey,Bottomwear,Other,Men;Apparel;Bottomwear;Track Pants;Grey;Summer;Sports,,,,
training_img/24085.jpg,Men,Apparel,White,Topwear,Sweatshirts,Men;Apparel;Topwear;Sweatshirts;White;Fall;Casual,,,,
training_img/33355.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Black;Summer;Formal,,,,
training_img/12493.jpg,Women,Accessories,Black,Bags,Other,Women;Accessories;Bags;Handbags;Black;Fall;Casual,,,,
training_img/33846.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/4672.jpg,Unisex,Accessories,Navy Blue,Bags,Other,Unisex;Accessories;Bags;Backpacks;Navy Blue;Summer;Sports,,,,
training_img/32399.jpg,Women,Apparel,White,Topwear,Other,Women;Apparel;Topwear;Tops;White;Summer;Casual,,,,
training_img/34094.jpg,Girls,Apparel,Lime Green,Topwear,Other,Girls;Apparel;Topwear;Tops;Lime Green;Summer;Casual,,,,
training_img/46981.jpg,Women,Accessories,Brown,Bags,Other,Women;Accessories;Bags;Handbags;Brown;Summer;Casual,,,,
training_img/46972.jpg,Women,Accessories,Purple,Bags,Other,Women;Accessories;Bags;Handbags;Purple;Summer;Casual,,,,
training_img/42736.jpg,Women,Footwear,Black,Shoes,Other,Women;Footwear;Shoes;Flats;Black;Winter;Casual,,,,
training_img/11559.jpg,Women,Apparel,White,Topwear,Other,Women;Apparel;Topwear;Kurtas;White;Summer;Ethnic,,,,
training_img/33254.jpg,Boys,Apparel,Red,Topwear,Other,Boys;Apparel;Topwear;Tshirts;Red;Summer;Casual,,,,
training_img/13718.jpg,Men,Accessories,Blue,Mufflers,Other,Men;Accessories;Mufflers;Mufflers;Blue;Summer;Casual,,,,
training_img/32577.jpg,Women,Apparel,Grey,Dress,Skirts & Dresses,Women;Apparel;Dress;Dresses;Grey;Summer;Casual,,,,
training_img/28105.jpg,Men,Apparel,Black,Innerwear,Other,Men;Apparel;Innerwear;Boxers;Black;Summer;Casual,,,,
training_img/29568.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/32309.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/20246.jpg,Women,Apparel,Blue,Topwear,Other,Women;Apparel;Topwear;Tops;Blue;Fall;Casual,,,,
training_img/11377.jpg,Men,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Pink;Fall;Formal,,,,
training_img/46419.jpg,Men,Accessories,Brown,Watches,Other,Men;Accessories;Watches;Watches;Brown;Winter;Casual,,,,
training_img/43792.jpg,Women,Accessories,Gold,Jewellery,Other,Women;Accessories;Jewellery;Earrings;Gold;Summer;Ethnic,,,,
training_img/34730.jpg,Women,Accessories,Pink,Wallets,Other,Women;Accessories;Wallets;Wallets;Pink;Summer;Casual,,,,
training_img/42975.jpg,Men,Apparel,White,Innerwear,Other,Men;Apparel;Innerwear;Briefs;White;Summer;Casual,,,,
training_img/4995.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;White;Summer;Sports,,,,
training_img/17086.jpg,Women,Accessories,Orange,Wallets,Other,Women;Accessories;Wallets;Wallets;Orange;Winter;Casual,,,,
training_img/38023.jpg,Women,Accessories,Bronze,Watches,Other,Women;Accessories;Watches;Watches;Bronze;Winter;Casual,,,,
training_img/51604.jpg,Women,Apparel,Navy Blue,Bottomwear,Jeans,Women;Apparel;Bottomwear;Jeans;Navy Blue;Fall;Casual,,,,
training_img/13056.jpg,Women,Accessories,Burgundy,Watches,Other,Women;Accessories;Watches;Watches;Burgundy;Winter;Casual,,,,
training_img/28503.jpg,Men,Apparel,Grey,Bottomwear,Shorts,Men;Apparel;Bottomwear;Shorts;Grey;Summer;Sports,,,,
training_img/14344.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;White;Fall;Sports,,,,
training_img/19151.jpg,Men,Apparel,White,Topwear,Other,Men;Apparel;Topwear;Tshirts;White;Fall;Casual,,,,
training_img/58332.jpg,Men,Footwear,Red,Flip Flops,Other,Men;Footwear;Flip Flops;Flip Flops;Red;Summer;Casual,,,,
training_img/23057.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Fall;Casual,,,,
training_img/8134.jpg,Women,Accessories,Black,Watches,Other,Women;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/26734.jpg,Women,Personal Care,Silver,Fragrance,Other,Women;Personal Care;Fragrance;Deodorant;Silver;Spring;Casual,,,,
training_img/33514.jpg,Women,Footwear,Blue,Shoes,Other,Women;Footwear;Shoes;Heels;Blue;Summer;Casual,,,,
training_img/33352.jpg,Men,Footwear,Tan,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Tan;Summer;Formal,,,,
training_img/11991.jpg,Men,Apparel,Grey,Topwear,Other,Men;Apparel;Topwear;Tshirts;Grey;Fall;Casual,,,,
training_img/3638.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;White;Summer;Casual,,,,
training_img/46941.jpg,Women,Personal Care,Blue,Fragrance,Other,Women;Personal Care;Fragrance;Perfume and Body Mist;Blue;Spring;Casual,,,,
training_img/11260.jpg,Women,Apparel,Green,Bottomwear,Skirts & Dresses,Women;Apparel;Bottomwear;Skirts;Green;Summer;Casual,,,,
training_img/41607.jpg,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Grey;Summer;Casual,,,,
training_img/4618.jpg,Women,Apparel,Pink,Topwear,Other,Women;Apparel;Topwear;Tops;Pink;Summer;Casual,,,,
training_img/47199.jpg,Men,Footwear,Brown,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Brown;Summer;Formal,,,,
training_img/32766.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Summer;Formal,,,,
training_img/3724.jpg,Women,Apparel,Green,Topwear,Other,Women;Apparel;Topwear;Tshirts;Green;Summer;Casual,,,,
